radiant_win,avg_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
True,27,111,104,20,131,70,2,35,27,14,6
True,23,69,14,131,8,39,106,74,29,12,72
False,28,45,111,81,16,126,7,63,85,88,131
False,27,64,44,106,2,131,35,88,90,20,111
False,25,51,81,26,59,9,23,67,68,88,96
True,23,10,47,25,86,74,31,49,11,30,9
True,24,51,131,20,74,73,48,2,59,64,9
True,26,123,44,102,11,137,110,106,53,48,131
True,26,83,58,88,70,36,19,39,2,84,93
True,12,7,17,20,53,49,76,36,110,94,83
False,19,131,81,2,101,17,31,107,44,20,49
False,18,64,101,44,11,19,14,34,40,106,29
True,21,104,8,86,105,131,56,120,5,14,99
False,22,50,2,88,131,8,38,35,42,102,58
False,7,106,37,93,35,68,30,95,102,18,12
True,13,131,84,11,104,63,35,28,86,22,120
False,17,31,114,14,38,5,131,57,73,76,123
False,36,31,64,2,138,106,113,1,123,120,57
False,13,14,5,114,104,42,131,37,10,81,19
True,22,2,36,22,93,131,23,108,63,16,79
True,16,8,56,102,76,71,26,112,28,11,107
True,36,59,131,79,21,23,70,7,20,40,136
True,24,25,83,126,30,97,131,21,14,92,74
False,11,131,12,36,137,62,75,44,14,27,60
True,36,97,137,71,25,57,43,11,17,31,14
True,19,86,7,8,84,25,60,10,40,79,16
False,21,88,9,86,68,129,72,74,8,2,50
True,31,10,45,13,85,21,74,41,137,101,131
True,11,15,62,5,6,87,70,77,131,14,99
False,14,106,67,128,99,45,29,84,40,68,47
False,23,96,35,66,54,22,123,31,97,29,32
False,36,131,83,44,25,14,59,9,51,81,123
False,22,74,93,97,137,110,129,72,35,4,26
True,33,21,126,23,131,25,44,22,97,83,64
True,22,102,84,43,131,56,40,52,49,110,93
False,36,88,35,67,20,69,136,61,98,131,14
True,36,61,5,25,104,131,74,14,137,11,53
True,22,8,14,25,129,121,11,104,74,9,20
True,6,69,113,37,44,50,32,96,9,35,30
False,24,48,35,17,55,27,98,44,22,100,68
True,36,131,74,25,96,14,11,42,22,32,50
False,34,62,64,86,81,70,84,106,10,60,131
False,14,30,101,137,41,26,50,80,22,104,1
True,10,31,99,36,5,35,71,83,97,44,91
True,9,14,21,2,36,34,96,22,131,5,95
True,8,42,11,102,13,74,55,15,103,45,26
False,12,69,45,35,8,131,22,86,93,21,14
True,36,91,136,17,34,129,14,55,90,44,20
False,29,6,86,71,57,51,7,28,136,11,123
True,24,137,49,28,27,39,44,72,41,76,62
False,21,96,44,93,26,57,84,18,112,25,86
True,27,20,6,108,93,76,26,49,41,62,74
True,17,62,14,94,21,13,75,30,108,93,123
False,33,54,96,105,111,56,81,21,86,57,97
True,19,131,30,123,28,54,36,26,14,64,1
True,31,63,31,10,35,15,30,16,94,131,13
True,18,31,6,75,2,9,131,40,97,44,64
True,19,71,39,131,35,14,96,8,86,27,121
True,11,18,80,34,129,57,84,35,42,85,10
True,12,36,44,43,85,110,131,77,21,128,35
False,15,25,71,14,6,27,59,49,5,94,131
False,29,98,8,13,26,81,131,31,100,25,126
True,36,40,11,112,53,10,16,131,110,1,25
True,16,135,18,84,34,86,71,72,75,37,1
True,13,128,131,104,105,59,55,85,12,138,21
True,36,101,5,70,106,47,103,1,104,62,64
True,24,87,7,37,48,70,64,114,56,98,1
True,34,6,26,129,86,70,39,49,114,131,22
True,16,17,99,119,64,93,131,9,49,5,102
True,18,30,34,43,35,12,5,136,26,114,39
False,15,7,84,71,18,76,12,2,111,20,62
True,21,26,44,7,22,81,136,10,64,21,28
True,11,16,83,44,74,136,107,26,20,121,49
True,16,28,131,93,10,86,136,73,111,48,11
True,36,64,137,40,74,19,26,61,73,136,96
False,28,2,11,110,67,19,42,64,25,57,63
False,26,59,102,75,21,36,8,57,23,40,25
True,26,108,21,119,17,62,59,40,9,15,123
False,33,2,74,26,40,10,123,131,82,99,49
True,14,136,91,14,20,11,49,131,1,75,76
False,32,25,98,30,83,1,138,102,131,17,81
False,18,52,63,34,129,131,42,4,27,84,106
True,28,1,28,14,86,37,107,64,36,112,94
True,22,14,93,22,87,137,2,88,63,38,49
True,20,2,8,71,5,86,44,136,98,59,87
True,19,17,83,131,10,29,22,27,32,97,20
False,14,121,6,104,30,75,37,105,96,44,92
True,21,64,42,26,80,15,74,50,8,131,112
False,21,128,42,68,75,16,46,21,86,18,87
True,16,112,104,26,8,14,131,88,49,98,25
True,36,83,86,70,2,13,107,111,21,34,18
False,15,131,20,100,33,110,14,26,136,25,91
True,24,9,26,114,92,131,105,37,16,25,93
False,12,8,55,30,123,131,5,105,7,42,10
True,22,47,2,123,85,67,36,18,42,27,62
False,36,113,109,100,20,9,45,21,131,36,83
True,24,35,60,76,10,30,22,131,43,17,70
True,31,22,9,131,13,135,106,74,104,19,68
False,12,28,37,30,56,128,43,64,84,70,131
True,23,57,73,7,39,111,60,10,131,123,22
False,11,6,107,84,31,76,49,40,77,44,131
False,21,129,17,63,5,10,44,84,36,14,93
True,11,131,10,30,80,104,14,74,63,19,33
True,10,20,84,95,16,35,131,101,18,68,54
True,16,131,84,70,68,23,128,6,96,126,1
False,31,53,30,44,39,26,9,19,34,131,15
True,26,96,105,14,74,35,99,13,58,44,131
True,21,6,68,16,131,99,108,56,44,21,34
True,35,106,35,131,120,11,88,17,137,10,83
True,28,129,5,106,25,14,11,136,98,138,91
True,14,26,135,23,6,36,88,70,97,67,28
True,21,44,57,28,25,100,56,91,70,60,26
False,11,50,35,28,107,54,67,36,61,53,87
False,36,36,16,14,131,119,86,110,57,84,94
True,25,98,14,80,72,91,131,71,27,46,44
False,21,38,106,131,21,25,14,8,26,5,52
False,19,54,91,57,25,42,14,85,74,21,131
False,17,37,39,2,95,7,98,85,54,131,106
False,18,131,7,92,44,50,48,123,63,29,26
False,16,99,123,131,41,14,37,26,109,96,11
True,23,86,7,26,136,61,64,35,99,131,10
True,9,131,62,11,86,104,5,6,44,53,99
False,18,88,71,41,20,126,2,93,19,64,74
False,36,25,52,16,95,23,21,49,131,106,86
True,8,25,15,18,131,86,2,70,113,121,39
False,34,96,73,26,114,131,2,70,123,137,35
True,22,131,84,11,25,104,53,114,111,19,48
True,19,101,87,44,14,34,27,70,74,40,35
True,19,14,109,35,48,32,74,70,3,28,131
True,17,6,51,32,102,131,128,26,11,39,123
False,36,1,60,39,63,64,19,16,22,131,10
False,17,71,102,6,76,101,94,72,16,90,64
False,24,6,49,111,126,84,23,71,137,48,102
False,16,7,27,39,10,77,131,114,8,25,96
True,27,36,68,54,50,25,51,72,18,22,129
False,17,84,26,93,94,64,15,123,91,102,47
True,5,27,110,44,47,2,11,5,123,1,102
True,9,87,27,48,56,88,79,76,102,96,44
True,27,95,28,14,131,135,9,57,16,77,87
False,24,71,5,131,38,92,7,63,21,136,50
False,9,3,80,105,15,20,39,78,95,26,48
False,31,114,26,16,131,129,96,39,8,100,111
True,12,80,18,87,14,131,41,88,2,84,107
True,9,121,57,113,1,104,86,25,70,26,126
True,18,87,131,47,44,21,35,28,82,93,123
True,27,119,9,97,42,35,8,45,128,129,20
True,23,44,35,84,131,129,98,25,41,121,119
False,17,22,114,137,131,25,20,99,75,1,26
False,14,96,11,93,68,50,70,37,6,131,119
False,23,96,131,76,8,123,32,111,54,60,56
False,11,64,41,104,36,58,44,11,135,86,123
True,16,103,102,43,76,35,71,123,84,25,49
False,16,4,20,25,27,94,131,23,14,84,64
False,16,30,19,92,52,136,40,42,38,129,131
False,31,44,111,129,7,74,131,42,123,2,19
False,12,86,129,50,13,48,53,131,36,19,70
False,36,70,129,40,5,86,44,15,26,114,13
False,16,105,49,32,5,131,86,97,30,44,46
True,20,111,35,25,14,67,104,30,9,32,48
False,27,71,18,35,29,111,59,27,94,6,104
True,24,136,135,92,18,68,41,104,51,25,27
False,25,76,6,26,129,45,55,7,101,54,21
False,13,86,5,59,42,1,123,98,131,111,62
False,36,20,57,1,14,131,39,45,108,27,72
False,18,129,97,26,9,44,34,19,93,13,30
False,10,9,31,44,21,98,17,137,131,48,14
True,16,2,131,17,94,102,37,44,59,60,110
True,36,106,79,110,70,35,11,53,49,32,48
True,16,108,93,57,11,26,62,46,30,64,29
True,31,2,19,74,131,21,136,70,35,63,137
True,7,88,44,131,28,13,17,42,23,85,105
False,21,68,93,2,74,97,51,7,48,104,8
False,36,16,86,3,9,96,13,131,88,44,21
True,24,123,107,14,91,136,64,44,58,16,74
False,24,63,28,98,9,39,20,49,35,131,2
True,36,13,72,131,49,93,137,98,102,54,7
True,36,97,19,94,9,11,123,44,33,137,131
False,36,131,110,23,56,86,74,44,99,123,50
True,21,35,26,30,112,14,94,61,123,108,46
True,11,93,104,14,53,80,26,40,23,56,16
False,23,20,126,10,114,91,92,87,42,7,2
False,36,131,37,39,60,41,51,61,57,2,63
True,36,21,101,131,39,96,55,64,17,58,8
True,21,74,12,26,104,87,10,40,39,114,14
True,9,8,104,14,31,5,86,1,74,83,55
True,36,96,102,20,114,44,123,109,86,92,52
True,18,131,60,63,123,11,58,114,13,121,8
False,26,45,11,99,109,119,84,137,42,6,64
True,16,1,27,131,73,11,35,15,136,91,39
True,31,94,53,22,23,102,31,1,97,131,11
True,14,107,110,8,30,86,9,131,121,70,16
True,27,44,107,43,111,60,35,104,88,7,120
False,11,26,61,12,17,53,6,5,104,64,23
True,24,37,138,104,25,13,36,137,20,10,21
True,16,26,108,17,131,54,68,30,25,65,18
True,31,81,35,70,30,39,123,102,25,16,8
True,31,22,131,42,79,60,59,44,129,68,109
False,16,76,70,86,28,40,105,29,131,17,11
True,9,131,71,8,36,64,50,114,70,74,6
False,31,14,30,114,13,26,74,131,111,23,8
True,16,14,72,45,8,102,42,131,51,86,78
False,12,26,131,1,25,86,71,44,91,2,36
True,14,35,31,17,93,104,83,102,21,131,9
True,9,106,63,66,64,80,1,121,131,18,101
True,17,11,81,123,8,5,64,12,131,7,97
True,13,119,109,14,76,64,95,75,106,39,108
False,21,67,26,11,97,83,5,108,6,121,86
False,14,81,93,11,71,7,101,39,1,111,2
True,19,14,131,42,81,75,129,53,8,106,119
True,33,123,99,16,64,82,57,137,42,60,136
True,36,112,2,57,58,67,25,16,34,131,11
True,27,87,9,62,61,42,39,137,1,18,131
True,12,102,44,69,43,123,41,131,39,2,20
True,29,120,131,31,8,60,14,123,16,10,87
True,10,96,22,30,44,11,37,97,123,21,54
False,12,35,50,59,31,29,47,84,85,5,48
False,36,25,110,92,71,10,59,44,14,74,64
False,33,114,101,18,7,108,15,35,111,25,131
True,19,71,11,131,40,36,88,64,99,84,54
False,26,35,28,94,86,1,60,112,8,129,131
False,13,48,102,26,69,28,15,54,14,1,37
False,4,53,101,114,131,7,104,9,35,49,87
False,8,54,44,40,74,64,131,7,33,1,14
False,36,9,39,10,45,16,11,21,59,14,64
False,24,40,87,9,70,42,1,10,123,50,2
False,21,70,120,26,30,76,36,75,63,35,71
True,23,54,129,64,39,18,102,8,100,23,13
False,14,17,29,86,121,114,25,64,26,35,49
True,18,61,7,123,30,54,39,87,14,44,137
False,17,131,2,3,11,80,28,86,56,25,79
True,23,114,98,21,8,83,46,96,41,106,131
True,6,131,73,113,33,16,35,40,19,2,93
False,23,13,14,105,41,60,131,19,94,16,74
True,11,93,5,40,42,25,39,114,109,14,91
False,21,54,126,77,37,14,11,28,51,5,75
True,32,52,102,15,95,11,56,16,17,25,31
True,28,14,131,59,101,96,7,54,119,30,49
False,16,20,30,42,28,48,90,85,12,81,61
True,10,2,114,120,70,5,92,44,19,64,86
False,25,70,14,114,49,119,44,121,57,101,53
False,29,131,50,25,29,106,28,30,111,74,72
False,10,85,43,21,53,66,64,7,131,12,40
True,13,113,45,70,96,64,136,101,71,97,114
False,36,87,76,21,114,74,129,14,23,44,119
False,16,92,41,35,40,131,14,80,114,36,64
True,22,120,131,7,64,1,30,105,68,39,93
True,36,37,9,131,44,16,38,40,25,43,72
True,20,101,26,35,85,14,131,92,6,39,5
True,24,37,14,21,35,2,123,50,131,93,99
False,24,119,110,32,39,102,131,8,14,47,59
False,18,26,42,86,104,12,27,112,60,46,41
False,35,8,55,17,68,14,80,40,25,86,100
True,18,14,62,67,15,31,44,74,21,131,26
False,21,17,95,64,31,42,14,11,131,35,104
True,27,129,67,131,102,11,114,60,21,40,88
True,4,81,42,85,56,9,11,6,49,30,62
False,8,10,9,45,44,2,30,76,22,84,63
True,16,56,36,14,93,131,110,15,105,99,30
True,13,68,22,102,32,135,40,18,5,9,25
False,20,5,131,6,55,1,43,30,104,93,21
True,36,111,39,10,119,131,86,64,42,9,54
False,25,83,44,107,29,84,35,70,131,61,19
True,16,110,20,104,123,44,95,49,83,75,5
False,33,74,104,1,31,101,14,102,93,55,76
True,28,88,2,48,84,71,11,1,131,25,45
True,30,2,36,131,67,75,30,16,37,93,11
True,22,35,54,87,104,13,65,51,106,44,129
True,10,80,75,59,131,21,5,120,11,98,1
True,4,43,123,48,14,92,70,54,31,105,82
False,28,129,39,131,64,70,10,88,96,102,62
False,36,1,114,19,9,26,46,23,102,11,86
True,34,78,21,11,107,83,60,86,44,22,98
False,34,131,22,136,39,44,79,47,94,119,14
False,26,86,23,44,26,131,42,40,11,84,2
True,25,21,53,39,57,54,131,37,31,94,11
True,11,34,114,44,7,85,74,104,25,131,70
True,27,97,64,87,54,61,28,94,22,131,110
True,29,8,64,81,105,76,14,87,73,74,104
False,15,30,72,47,102,35,97,64,131,14,8
False,11,111,48,17,86,135,88,20,25,57,129
False,16,29,49,89,41,2,112,94,50,64,104
True,14,35,114,42,37,67,131,31,41,32,104
True,36,47,21,16,131,64,114,84,76,25,15
False,23,82,121,10,99,131,42,14,67,34,57
True,20,42,20,86,13,108,51,71,49,74,119
True,26,25,44,72,23,26,35,101,55,80,21
False,36,15,137,14,7,31,111,34,8,28,106
False,36,63,81,126,35,50,99,131,25,14,106
False,22,7,114,74,131,70,25,136,16,35,73
False,20,19,88,86,29,9,16,75,37,99,8
True,32,51,57,42,110,76,70,50,71,106,97
True,22,102,25,22,99,131,109,17,27,30,129
True,36,136,92,14,21,39,129,123,43,53,70
False,21,39,98,54,74,136,9,108,26,40,61
True,16,99,22,42,35,131,44,13,30,75,51
False,9,18,6,16,79,131,50,2,17,8,57
False,16,131,106,120,5,72,64,19,8,86,34
False,30,53,131,44,14,20,29,25,102,8,114
True,21,53,25,30,49,36,13,69,14,95,131
False,21,84,41,64,98,86,97,71,39,106,75
False,36,97,106,75,70,21,114,111,131,96,16
True,17,93,42,26,27,111,5,136,131,114,70
True,23,70,57,129,123,21,49,69,131,86,31
False,11,14,114,81,30,87,131,119,54,107,135
True,19,42,123,35,53,86,131,99,10,74,44
False,36,1,43,75,97,135,131,94,86,52,28
True,22,39,131,68,108,1,74,7,88,94,120
False,34,93,131,26,123,98,50,57,25,29,9
False,14,35,137,39,95,14,92,88,22,73,37
True,13,35,84,31,30,76,57,13,131,88,48
False,16,85,62,28,10,123,34,49,18,105,126
False,36,52,74,9,111,82,57,131,99,18,36
False,5,106,35,37,9,83,29,14,16,75,6
True,27,106,109,100,131,2,108,26,111,13,48
True,36,57,112,69,109,74,25,83,49,17,21
True,20,76,26,75,94,137,86,81,44,131,28
False,26,93,37,7,131,88,50,14,22,70,51
True,19,14,35,11,76,31,41,2,121,5,106
True,8,95,35,64,43,60,40,25,31,29,75
False,28,56,6,131,29,1,88,31,2,94,107
True,3,33,131,53,61,36,44,27,26,48,69
False,17,75,60,87,72,15,35,45,86,108,44
True,36,45,13,25,57,4,74,21,63,38,136
False,29,131,61,25,59,40,7,14,111,44,106
True,31,9,21,98,71,47,67,30,96,113,35
False,21,50,21,74,36,109,131,35,57,16,78
False,28,92,131,63,33,44,126,39,42,123,70
True,19,81,101,11,37,97,40,15,131,19,123
False,13,91,109,30,113,49,14,93,74,59,71
True,11,15,37,114,44,14,70,131,20,137,5
False,20,20,87,10,135,21,35,74,131,104,27
False,14,104,70,2,26,86,30,131,49,56,11
True,31,131,3,7,43,1,13,5,22,97,48
True,31,80,62,136,21,88,31,39,83,25,63
True,26,70,5,40,129,19,25,91,136,92,131
False,32,36,108,70,53,131,2,123,93,37,16
False,36,51,84,131,44,137,121,106,64,60,94
True,36,74,57,71,126,10,114,63,88,11,16
True,36,25,104,131,7,102,34,88,92,6,55
False,28,76,37,44,81,30,87,35,98,63,106
False,21,114,71,57,64,44,13,39,2,10,131
True,19,62,131,113,44,110,86,83,21,42,17
False,32,22,25,106,129,131,108,11,120,123,86
True,35,47,26,102,25,8,86,16,48,62,131
True,22,61,1,14,112,42,131,34,30,12,2
True,36,123,7,110,53,49,19,86,102,48,106
True,16,42,19,131,17,30,10,2,22,65,114
False,24,37,35,96,109,113,107,104,53,48,68
True,16,131,71,97,13,44,81,1,6,64,53
True,11,21,110,108,86,17,99,9,45,32,64
True,19,53,7,17,87,126,94,112,2,1,131
True,4,21,71,40,102,26,95,57,36,131,7
True,22,131,54,22,87,14,35,8,57,2,50
True,31,80,44,79,108,57,98,26,86,9,11
False,20,50,16,54,123,30,10,102,22,33,7
True,29,86,55,57,83,11,6,31,62,22,96
True,17,70,62,136,61,38,81,53,40,54,74
True,23,86,40,25,129,11,14,72,131,17,104
True,29,131,17,6,96,111,121,14,48,16,99
True,36,70,102,64,16,21,47,123,108,42,51
False,15,22,74,96,63,131,58,72,17,49,97
True,11,22,28,41,52,57,33,2,44,74,131
True,16,14,16,68,48,37,131,113,60,110,44
False,16,86,35,44,47,111,131,6,83,98,39
True,16,17,7,35,85,102,105,8,131,96,126
True,19,84,37,14,63,114,18,45,111,62,16
True,14,30,14,44,101,85,84,86,35,16,56
True,4,138,137,1,53,14,85,44,61,41,131
True,21,84,12,28,53,25,36,37,21,48,107
True,23,23,67,14,21,22,74,9,40,44,108
True,8,6,7,74,110,20,27,22,28,53,95
False,11,93,114,26,102,5,31,44,29,36,51
True,17,6,35,62,14,47,28,84,27,131,67
False,18,50,109,131,137,43,8,86,14,21,98
True,25,72,16,14,136,35,131,49,112,11,128
False,16,60,131,88,8,74,77,31,44,121,135
True,16,44,14,35,57,136,123,50,54,60,36
False,11,11,131,99,136,1,28,41,6,51,74
True,14,30,82,131,6,71,14,75,15,23,44
True,8,47,84,12,112,14,54,94,68,21,22
False,21,22,36,18,81,39,23,3,59,44,92
True,31,2,59,56,6,72,73,90,71,57,8
True,17,112,106,14,40,1,30,4,108,131,15
False,21,46,113,29,136,37,44,21,74,14,50
True,31,86,2,93,47,53,23,131,39,70,64
True,21,25,42,14,44,63,36,123,138,6,31
False,28,63,30,42,39,131,36,101,14,11,136
False,23,26,7,51,17,70,131,71,44,86,104
True,16,53,119,16,61,64,58,99,30,67,39
True,3,20,11,30,35,14,48,64,95,18,26
True,3,7,27,36,84,11,80,126,131,33,70
False,8,19,25,128,80,33,99,17,53,27,6
True,24,80,2,34,25,102,84,22,123,57,1
False,32,129,1,53,37,36,131,102,76,44,60
False,23,71,46,4,64,2,36,44,74,135,26
True,11,86,29,75,11,44,26,46,61,107,121
True,12,40,44,36,131,71,28,8,35,30,75
True,16,131,39,14,44,113,104,1,5,110,114
True,22,39,14,15,30,8,25,84,74,108,1
False,17,2,3,5,44,22,63,131,85,39,49
True,36,102,128,7,131,63,34,106,72,92,110
True,28,16,18,35,53,101,86,42,14,2,120
False,36,131,16,63,40,48,22,34,86,25,69
True,18,15,37,8,114,64,1,98,27,88,22
False,32,119,106,30,48,98,13,25,86,57,96
True,29,95,13,102,131,96,18,25,120,106,31
True,26,131,55,95,14,111,39,70,25,42,31
True,11,64,25,30,56,36,52,76,131,20,70
False,34,19,40,37,48,36,8,104,35,131,64
False,6,69,123,44,93,90,131,8,53,121,104
False,21,21,104,35,41,49,56,92,131,105,120
False,5,93,75,85,14,35,30,126,71,17,54
True,19,53,106,104,131,35,18,9,36,102,86
True,27,30,49,34,88,92,87,44,27,72,104
False,12,74,1,60,14,71,85,31,46,19,20
False,26,42,85,11,5,106,49,120,19,111,131
True,28,135,35,70,75,26,2,84,95,40,60
False,18,47,95,131,120,71,2,64,25,37,114
True,29,129,131,106,10,52,94,74,15,14,5
True,35,14,131,114,21,111,39,95,128,98,7
True,15,104,131,36,26,11,8,16,5,32,72
False,2,44,35,46,14,33,70,53,27,126,26
True,34,25,55,58,99,136,97,106,41,104,131
False,17,30,7,53,41,25,9,64,49,137,11
False,36,14,76,48,16,37,61,93,129,30,31
True,16,36,39,84,14,21,74,35,44,42,64
False,27,131,35,1,71,126,10,105,16,88,57
False,30,131,41,34,74,39,108,71,52,9,111
False,16,18,22,98,35,33,37,73,131,93,13
True,27,79,26,2,36,9,35,41,119,107,27
False,23,20,23,8,63,22,57,123,14,25,69
False,18,131,83,10,14,104,35,60,21,7,1
False,11,50,44,25,49,123,36,108,93,40,5
False,20,21,42,11,1,31,44,47,32,14,86
True,13,126,14,108,114,27,12,39,34,94,84
False,23,1,70,97,86,83,35,75,119,61,131
True,13,47,67,104,30,9,51,54,26,5,99
True,26,20,54,25,106,2,136,44,9,28,37
True,26,131,2,21,9,123,10,1,114,50,38
True,17,60,6,71,49,119,75,47,27,95,29
False,26,39,26,28,41,74,126,86,30,81,85
True,32,57,81,13,105,96,5,71,17,56,131
False,17,57,11,42,28,128,48,20,7,64,86
False,23,10,86,106,98,20,28,34,123,59,44
True,26,64,102,14,49,11,86,71,63,104,21
False,14,14,131,72,113,26,137,50,42,102,74
True,21,14,131,107,16,8,59,26,40,129,6
True,21,3,110,42,131,94,75,54,97,101,106
True,21,41,49,131,98,53,18,81,88,67,7
True,19,25,97,40,104,72,49,14,86,101,42
True,14,25,67,84,57,74,85,44,5,112,114
False,8,5,3,6,99,39,36,2,131,1,91
True,20,46,129,13,86,73,68,1,107,76,104
False,36,65,29,121,53,105,52,73,15,7,36
False,6,75,12,68,29,37,7,20,74,17,138
True,35,59,114,21,62,64,53,107,14,29,131
True,29,91,45,136,131,123,51,102,96,18,76
True,35,100,61,13,91,136,71,114,123,84,70
True,27,14,8,129,37,11,138,86,131,18,42
True,36,20,131,40,23,128,19,86,49,67,102
True,31,131,76,21,63,37,60,35,104,36,100
True,32,44,108,64,18,83,6,120,85,104,131
True,36,21,20,25,9,88,129,86,1,85,119
True,36,44,74,102,98,131,81,51,97,15,57
False,36,1,123,25,52,57,108,131,70,102,13
False,19,54,11,48,25,28,85,21,84,27,6
True,14,44,14,39,63,84,25,131,8,69,22
True,25,11,61,86,131,2,97,26,64,56,95
False,12,63,14,36,114,84,54,61,113,99,131
False,23,86,96,8,5,11,14,104,131,109,17
True,26,93,96,40,83,56,131,2,13,128,9
False,14,86,4,82,95,91,17,22,114,50,135
False,12,70,38,75,3,5,35,106,105,36,102
True,36,14,76,138,28,88,98,48,11,30,31
True,29,26,42,36,57,131,104,59,101,7,8
True,19,14,74,84,25,62,52,95,131,120,94
True,36,11,136,39,85,86,16,34,53,109,35
True,16,58,49,114,36,37,99,8,62,61,14
False,33,26,126,64,81,114,34,76,131,48,2
True,23,41,27,86,16,56,75,42,17,96,21
False,19,31,121,37,93,15,70,80,27,71,76
False,24,131,73,40,6,25,102,99,72,74,8
True,17,119,136,50,17,14,13,73,16,88,44
True,25,111,86,18,53,104,68,49,63,102,7
False,36,13,7,21,18,62,95,49,61,131,79
True,10,106,86,44,14,123,129,36,50,131,8
True,36,91,114,61,21,64,57,7,70,86,55
True,16,41,20,55,73,11,96,34,39,32,83
False,20,29,6,129,5,90,8,11,39,7,97
False,24,69,8,84,131,88,70,11,27,104,102
False,10,14,44,86,96,26,41,63,104,85,131
True,36,86,137,131,13,11,17,40,97,99,1
True,15,63,69,102,113,71,106,98,91,74,9
False,13,86,43,93,123,84,26,70,11,104,68
True,26,64,15,114,57,48,100,49,2,39,63
True,18,9,42,13,85,47,131,14,104,1,111
True,33,91,34,131,103,46,37,8,123,13,2
True,11,35,41,75,29,101,39,64,30,8,28
True,17,3,44,31,131,21,104,79,36,93,35
False,23,86,63,126,27,60,26,57,2,106,44
True,16,8,9,15,47,91,111,7,30,41,101
True,16,70,2,82,30,123,36,20,10,92,93
True,26,11,62,29,36,26,100,114,34,2,39
False,29,72,5,71,81,14,106,57,44,69,20
True,36,64,49,114,121,19,2,98,73,86,8
True,21,65,43,54,51,88,30,63,126,97,25
True,26,22,94,9,131,62,42,2,13,20,14
True,31,34,39,50,32,84,21,51,136,18,16
True,2,27,84,2,26,56,74,93,104,90,131
True,18,1,81,131,123,25,119,16,102,106,41
False,15,36,93,64,2,40,47,35,84,128,104
False,36,19,28,26,67,86,129,74,88,70,57
True,16,5,131,64,61,49,96,68,101,1,25
False,18,8,31,74,100,22,27,126,41,108,105
True,20,12,131,88,135,22,17,94,71,128,2
True,36,38,48,123,53,61,110,37,131,46,20
True,19,18,94,16,39,84,41,131,7,14,11
True,26,100,126,14,121,94,44,76,20,104,35
False,11,46,59,30,112,8,44,26,93,35,111
True,25,54,22,71,131,30,6,37,61,104,53
False,5,21,71,30,94,123,84,61,109,64,98
False,21,56,123,129,54,30,2,74,44,35,131
True,14,10,34,104,86,121,46,113,65,136,29
True,3,11,63,42,26,131,47,37,40,28,7
False,35,59,14,16,102,119,83,129,1,57,11
True,28,87,3,93,121,104,47,71,5,138,46
True,31,111,10,50,21,14,93,76,64,9,2
True,34,62,81,131,85,104,60,1,26,71,45
True,29,51,79,131,11,129,28,54,64,105,16
True,28,101,60,21,51,13,111,131,81,107,42
True,13,96,50,6,35,30,100,21,99,26,9
True,21,14,64,48,106,49,110,104,81,25,30
True,22,35,71,93,83,29,105,60,18,65,84
True,24,93,52,14,87,34,30,72,47,1,2
True,19,106,30,93,27,104,55,1,131,22,42
True,2,53,34,4,54,26,92,131,138,114,22
True,9,30,7,91,104,36,67,86,15,4,34
False,22,84,9,48,27,38,35,8,87,120,131
True,17,53,104,37,107,47,9,86,12,137,31
False,36,10,37,14,92,25,123,120,44,50,114
True,34,73,20,89,131,34,76,108,86,70,31
False,26,123,11,112,1,71,30,25,46,131,23
True,18,18,8,106,104,123,67,26,135,74,21
True,4,47,11,84,41,79,21,29,106,26,8
False,16,45,86,29,25,63,108,14,81,30,36
False,17,39,131,14,93,2,64,37,74,59,54
True,26,9,7,131,112,113,86,106,44,105,2
True,31,108,39,131,86,63,112,20,11,31,8
False,28,18,9,44,128,104,27,131,138,49,2
False,23,49,100,106,26,67,43,25,39,119,19
False,16,94,44,102,60,34,30,21,4,35,18
True,35,93,131,25,86,126,51,13,63,96,84
False,14,2,112,35,44,91,106,6,50,135,87
True,20,9,39,5,98,11,14,131,104,21,65
False,26,96,22,20,26,62,63,18,53,106,86
True,36,54,37,93,2,131,96,11,58,86,94
True,27,131,35,102,99,11,2,30,94,53,14
False,35,71,75,42,64,76,131,99,79,25,93
False,15,27,104,64,44,129,8,120,57,86,30
True,18,75,67,136,2,86,46,14,121,71,44
